"Letter","ID","P1","P2","Cell","Sex","X","Y","Age","Animal","Synapses","Treatment","Category","Time"
"G","Concatenate077.abf",-41.55209351,-53.75912476,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,10.75
"G","Concatenate077.abf",-39.88165665,-55.14044571,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,10.8333333333333
"G","Concatenate077.abf",-42.41943359,-54.01611328,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,10.9166666666667
"G","Concatenate077.abf",-40.91764832,-62.279953,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,11
"G","Concatenate077.abf",-67.76508331,-61.6615715,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,11.0833333333333
"G","Concatenate077.abf",-44.17821121,-64.93016052,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,11.1666666666667
"G","Concatenate077.abf",-50.00867462,-51.22937775,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,11.25
"G","Concatenate077.abf",-41.67255783,-67.30731964,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,11.3333333333333
"G","Concatenate077.abf",-60.78619766,-51.02057266,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,11.4166666666667
"G","Concatenate077.abf",-39.16690063,-59.91885376,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,11.5
"G","Concatenate077.abf",-31.36082649,-83.85105896,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,11.5833333333333
"G","Concatenate077.abf",-47.46286392,-92.0185318,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,11.6666666666667
"G","Concatenate077.abf",-46.5312767,-54.46584702,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,11.75
"G","Concatenate077.abf",-44.05774689,-94.10657501,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,11.8333333333333
"G","Concatenate077.abf",-71.09792328,-71.09792328,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,11.9166666666667
"G","Concatenate077.abf",-77.70738983,-55.73473358,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,12
"G","Concatenate077.abf",-49.01283646,-74.6476059,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,12.0833333333333
"G","Concatenate077.abf",-59.26834869,-58.65799713,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,12.1666666666667
"G","Concatenate077.abf",-53.52622604,-66.9539566,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,12.25
"G","Concatenate077.abf",-54.6746521,-61.99887085,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,12.3333333333333
"G","Concatenate077.abf",-48.53901291,-56.47358322,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,12.4166666666667
"G","Concatenate077.abf",-41.2629776,-55.30106354,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,12.5
"G","Concatenate077.abf",-41.00598907,-56.8751297,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,12.5833333333333
"G","Concatenate077.abf",-42.31503296,-69.17050171,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,12.6666666666667
"G","Concatenate077.abf",-47.6315155,-61.05924988,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,12.75
"G","Concatenate077.abf",-46.32247162,-68.29512787,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,12.8333333333333
"G","Concatenate077.abf",-44.53960037,-54.30522537,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,12.9166666666667
"G","Concatenate077.abf",-40.46791458,-56.33705521,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,13
"G","Concatenate077.abf",-59.31653595,-54.43372345,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,13.0833333333333
"G","Concatenate077.abf",-50.40219116,-52.23324585,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,13.1666666666667
"G","Concatenate077.abf",-48.48279572,-58.24842072,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,13.25
"G","Concatenate077.abf",-38.66898346,-57.5898819,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,13.3333333333333
"G","Concatenate077.abf",-46.74811172,-54.07233047,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,13.4166666666667
"G","Concatenate077.abf",-49.84805298,-63.88613892,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,13.5
"G","Concatenate077.abf",-48.55507278,-61.3724556,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,13.5833333333333
"G","Concatenate077.abf",-53.74306107,-57.40517044,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,13.6666666666667
"G","Concatenate077.abf",-49.02890015,-63.67733765,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,13.75
"G","Concatenate077.abf",-56.88315964,-63.59702682,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,13.8333333333333
"G","Concatenate077.abf",-51.96019363,-58.06370926,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,13.9166666666667
"G","Concatenate077.abf",-40.94977188,-62.92242813,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,14
"G","Concatenate077.abf",-43.51967239,-55.11635208,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,14.0833333333333
"G","Concatenate077.abf",-48.33823776,-71.53159332,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,14.1666666666667
"G","Concatenate077.abf",-67.53218842,-65.09078217,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,14.25
"G","Concatenate077.abf",-42.82901001,-52.59463501,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,14.3333333333333
"G","Concatenate077.abf",-40.92567825,-59.23622513,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,14.4166666666667
"G","Concatenate077.abf",-41.6484642,-63.62112045,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,14.5
"G","Concatenate077.abf",-44.19427109,-49.07708359,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,14.5833333333333
"G","Concatenate077.abf",-42.97356796,-56.40130234,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,14.6666666666667
"G","Concatenate077.abf",-45.97714233,-50.85995483,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,14.75
"G","Concatenate077.abf",-40.98189545,-57.46138763,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,14.8333333333333
"G","Concatenate077.abf",-47.04525757,-52.53842163,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,14.9166666666667
"G","Concatenate077.abf",-26.98396301,-61.16365051,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,15
"G","Concatenate077.abf",-23.68324661,-39.55238724,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,15.0833333333333
"G","Concatenate077.abf",-41.08629608,-53.29332733,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,15.1666666666667
"G","Concatenate077.abf",-45.84061432,-58.04764557,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,15.25
"G","Concatenate077.abf",-54.06430054,-49.7918396,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,15.3333333333333
"G","Concatenate077.abf",-45.25435638,-49.52681732,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,15.4166666666667
"G","Concatenate077.abf",-43.80075455,-54.78708267,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,15.5
"G","Concatenate077.abf",-35.93043137,-50.57886887,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,15.5833333333333
"G","Concatenate077.abf",-43.13418579,-50.45840454,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,15.6666666666667
"G","Concatenate077.abf",-34.88640976,-54.41765976,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,15.75
"G","Concatenate077.abf",-42.37928009,-47.87244415,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,15.8333333333333
"G","Concatenate077.abf",-53.81533813,-61.13955688,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,15.9166666666667
"G","Concatenate077.abf",-47.88850403,-47.88850403,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,16
"G","Concatenate077.abf",-41.96166992,-51.72729492,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,16.0833333333333
"G","Concatenate077.abf",-43.38314819,-47.04525757,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,16.1666666666667
"G","Concatenate077.abf",-36.25970078,-55.18059921,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,16.25
"G","Concatenate077.abf",-36.78171158,-47.15768814,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,16.3333333333333
"G","Concatenate077.abf",-33.74601746,-47.78410339,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,16.4166666666667
"G","Concatenate077.abf",-46.64370728,-60.68179321,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,16.5
"G","Concatenate077.abf",-57.54169846,-49.60712814,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,16.5833333333333
"G","Concatenate077.abf",-44.37095261,-68.78501129,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,16.6666666666667
"G","Concatenate077.abf",-39.75316238,-45.24632645,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,16.75
"G","Concatenate077.abf",-41.93757629,-42.54792786,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,16.8333333333333
"G","Concatenate077.abf",-33.05535507,-54.41765976,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,16.9166666666667
"G","Concatenate077.abf",-45.19010925,-51.29362488,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,17
"G","Concatenate077.abf",-38.85369492,-42.51580429,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,17.0833333333333
"G","Concatenate077.abf",-71.0015564,-42.92538452,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,17.1666666666667
"G","Concatenate077.abf",-44.98130417,-41.92954636,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,17.25
"G","Concatenate077.abf",-33.31234741,-49.7918396,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,17.3333333333333
"G","Concatenate077.abf",-33.64964676,-60.50511551,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,17.4166666666667
"G","Concatenate077.abf",-35.19158554,-46.17791367,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,17.5
"G","Concatenate077.abf",-58.32872772,-57.1080246,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,17.5833333333333
"G","Concatenate077.abf",-34.19575119,-72.03754425,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,17.6666666666667
"G","Concatenate077.abf",-34.33227539,-47.1496582,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,17.75
"G","Concatenate077.abf",-39.13477707,-47.06934738,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,17.8333333333333
"G","Concatenate077.abf",-39.17493439,-47.71985626,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,17.9166666666667
"G","Concatenate077.abf",-33.59342957,-44.57975769,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,18
"G","Concatenate077.abf",-59.37275314,-46.55537033,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,18.0833333333333
"G","Concatenate077.abf",-40.0663681,-54.10445404,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,18.1666666666667
"G","Concatenate077.abf",-36.09908295,-47.08541107,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,18.25
"G","Concatenate077.abf",-37.9622612,-53.22105026,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,18.3333333333333
"G","Concatenate077.abf",-42.92538452,-45.97714233,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,18.4166666666667
"G","Concatenate077.abf",-69.94146729,-46.13776016,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,18.5
"G","Concatenate077.abf",-37.93013763,-48.91646576,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,18.5833333333333
"G","Concatenate077.abf",-73.70798492,-50.51462173,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,18.6666666666667
"G","Concatenate077.abf",-47.84032059,-51.50242996,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,18.75
"G","Concatenate077.abf",-39.07052994,-51.27756119,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,18.8333333333333
"G","Concatenate077.abf",-47.38255692,-49.82396317,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,18.9166666666667
"G","Concatenate077.abf",-42.33109283,-58.20023346,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,19
"G","Concatenate077.abf",-48.26596069,-53.75912476,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,19.0833333333333
"G","Concatenate077.abf",-39.07052994,-59.82248306,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,19.1666666666667
"G","Concatenate077.abf",-42.38731003,-53.37363815,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,19.25
"G","Concatenate077.abf",-38.01847839,-74.02922058,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,19.3333333333333
"G","Concatenate077.abf",-45.0455513,-52.98012161,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,19.4166666666667
"G","Concatenate077.abf",-44.96524048,-51.67910767,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,19.5
"G","Concatenate077.abf",-41.7448349,-59.44503021,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,19.5833333333333
"G","Concatenate077.abf",-39.47207642,-62.66543579,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,19.6666666666667
"G","Concatenate077.abf",-41.42359543,-74.99293518,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,19.75
"G","Concatenate077.abf",-52.90784454,-64.50452423,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,19.8333333333333
"G","Concatenate077.abf",-41.62437057,-68.47983551,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,19.9166666666667
"G","Concatenate077.abf",-39.28736496,-46.00123215,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,20
"G","Concatenate077.abf",-56.55389023,-55.94353867,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,20.0833333333333
"G","Concatenate077.abf",-42.3632164,-55.79095078,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,20.1666666666667
"G","Concatenate077.abf",-54.21688843,-58.48934937,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,20.25
"G","Concatenate077.abf",-38.4441185,-55.53396225,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,20.3333333333333
"G","Concatenate077.abf",-74.44683075,-52.47417068,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,20.4166666666667
"G","Concatenate077.abf",-47.22193527,-60.03931808,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,20.5
"G","Concatenate077.abf",-41.43965912,-59.13985443,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,20.5833333333333
"G","Concatenate077.abf",-39.04643631,-57.96733475,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,20.6666666666667
"G","Concatenate077.abf",-46.74008179,-71.76449585,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,20.75
"G","Concatenate077.abf",-39.60057449,-51.19725418,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,20.8333333333333
"G","Concatenate077.abf",-57.52563477,-72.17407227,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,20.9166666666667
"G","Concatenate077.abf",-41.49587631,-54.31325912,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,21
"G","Concatenate077.abf",-51.90397644,-56.17643738,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,21.0833333333333
"G","Concatenate077.abf",-51.29362488,-56.17643738,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,21.1666666666667
"G","Concatenate077.abf",-57.13211823,-55.9114151,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,21.25
"G","Concatenate077.abf",-39.14281082,-56.23265457,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,21.3333333333333
"G","Concatenate077.abf",-38.83763504,-55.92747879,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,21.4166666666667
"G","Concatenate077.abf",-41.06220627,-54.48994064,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,21.5
"G","Concatenate077.abf",-44.4673233,-50.57083893,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,21.5833333333333
"G","Concatenate077.abf",-48.73978424,-56.06400299,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,21.6666666666667
"G","Concatenate077.abf",-63.04289246,-53.27726746,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,21.75
"G","Concatenate077.abf",-38.72520065,-72.29453278,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,21.8333333333333
"G","Concatenate077.abf",-40.44382095,-55.70261002,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,21.9166666666667
"G","Concatenate077.abf",-44.0818367,-66.05449677,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,22
"G","Concatenate077.abf",-40.33139038,-56.20053101,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,22.0833333333333
"G","Concatenate077.abf",-40.2591095,-57.95930481,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,22.1666666666667
"G","Concatenate077.abf",-54.08036041,-52.85965729,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,22.25
"G","Concatenate077.abf",-60.46495819,-65.34777069,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,22.3333333333333
"G","Concatenate077.abf",-45.80849075,-54.35341263,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,22.4166666666667
"G","Concatenate077.abf",-43.67226028,-54.04823685,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,22.5
"G","Concatenate077.abf",-49.93639374,-52.98815155,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,22.5833333333333
"G","Concatenate077.abf",-41.51193619,-55.55002213,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,22.6666666666667
"G","Concatenate077.abf",-40.83733749,-56.09612656,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,22.75
"G","Concatenate077.abf",-39.48814011,-51.08481979,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,22.8333333333333
"G","Concatenate077.abf",-50.74752045,-51.35787201,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,22.9166666666667
"G","Concatenate077.abf",-40.98992538,-53.8073082,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,23
"G","Concatenate077.abf",-37.88195038,-54.36144257,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,23.0833333333333
"G","Concatenate077.abf",-48.61931992,-56.55389023,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,23.1666666666667
"G","Concatenate077.abf",-39.97802734,-57.06787109,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,23.25
"G","Concatenate077.abf",-38.25137329,-65.10684204,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,23.3333333333333
"G","Concatenate077.abf",-49.18148804,-55.28500366,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,23.4166666666667
"G","Concatenate077.abf",-53.02830887,-55.46971512,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,23.5
"G","Concatenate077.abf",-40.09849167,-53.52622604,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,23.5833333333333
"G","Concatenate077.abf",-40.48397827,-59.40487671,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,23.6666666666667
"G","Concatenate077.abf",-39.60860443,-60.97090912,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,23.75
"G","Concatenate077.abf",-63.80583191,-49.76774597,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,23.8333333333333
"G","Concatenate077.abf",-73.71601105,-49.91230392,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,23.9166666666667
"G","Concatenate077.abf",-50.3138504,-72.89685822,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,24
"G","Concatenate077.abf",-55.12438202,-61.83824921,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,24.0833333333333
"G","Concatenate077.abf",-55.09225845,-59.97507095,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,24.1666666666667
"G","Concatenate077.abf",-59.5574646,-68.10238647,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,24.25
"G","Concatenate077.abf",-40.15470886,-57.85490417,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,24.3333333333333
"G","Concatenate077.abf",-54.18476486,-59.06757736,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,24.4166666666667
"G","Concatenate077.abf",-42.83704376,-62.36829376,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,24.5
"G","Concatenate077.abf",-65.89387512,-62.84211731,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,24.5833333333333
"G","Concatenate077.abf",-48.62734985,-57.78262329,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,24.6666666666667
"G","Concatenate077.abf",-58.61784363,-61.66960144,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,24.75
"G","Concatenate077.abf",-43.08600235,-62.61725235,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,24.8333333333333
"G","Concatenate077.abf",-44.0416832,-66.01434326,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,24.9166666666667
"G","Concatenate077.abf",-32.20407486,-63.94235611,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,25
"G","Concatenate077.abf",-50.59493256,-62.80196381,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,25.0833333333333
"G","Concatenate077.abf",-48.23383713,-60.44086838,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,25.1666666666667
"G","Concatenate077.abf",-69.71660614,-90.46855927,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,25.25
"G","Concatenate077.abf",-41.64043045,-68.49590302,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,25.3333333333333
"G","Concatenate077.abf",-42.55595779,-70.63213348,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,25.4166666666667
"G","Concatenate077.abf",-45.01342773,-77.36206055,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,25.5
"G","Concatenate077.abf",-45.57559204,-62.66543579,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,25.5833333333333
"G","Concatenate077.abf",-48.42657852,-63.68536758,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,25.6666666666667
"G","Concatenate077.abf",-44.29867554,-65.05062866,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,25.75
"G","Concatenate077.abf",-44.53960037,-73.22612762,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,25.8333333333333
"G","Concatenate077.abf",-46.78826523,-62.65740585,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,25.9166666666667
"G","Concatenate077.abf",-44.22639465,-69.25080872,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,26
"G","Concatenate077.abf",-45.68802643,-74.37454987,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,26.0833333333333
"G","Concatenate077.abf",-46.78826523,-63.26775742,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,26.1666666666667
"G","Concatenate077.abf",-44.54763412,-60.41677475,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,26.25
"G","Concatenate077.abf",-43.99349976,-61.69369507,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,26.3333333333333
"G","Concatenate077.abf",-49.8319931,-60.20796967,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,26.4166666666667
"G","Concatenate077.abf",-58.72224426,-65.43611145,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,26.5
"G","Concatenate077.abf",-43.86500168,-61.56519699,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,26.5833333333333
"G","Concatenate077.abf",-50.69130325,-90.97451019,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,26.6666666666667
"G","Concatenate077.abf",-51.43818283,-63.64521408,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,26.75
"G","Concatenate077.abf",-42.62823868,-61.54913712,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,26.8333333333333
"G","Concatenate077.abf",-43.5598259,-66.14283752,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,26.9166666666667
"G","Concatenate077.abf",-43.88106537,-57.30879974,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,27
"G","Concatenate077.abf",-50.67524338,-68.98578644,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,27.0833333333333
"G","Concatenate077.abf",-45.44709778,-66.1990509,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,27.1666666666667
"G","Concatenate077.abf",-42.61217499,-62.75377655,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,27.25
"G","Concatenate077.abf",-43.34299088,-59.82248306,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,27.3333333333333
"G","Concatenate077.abf",-45.67196655,-68.25497437,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,27.4166666666667
"G","Concatenate077.abf",-50.92420197,-72.28650665,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,27.5
"G","Concatenate077.abf",-45.23026276,-57.43729401,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,27.5833333333333
"G","Concatenate077.abf",-52.62675858,-61.78203201,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,27.6666666666667
"G","Concatenate077.abf",-45.77636719,-62.25585938,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,27.75
"G","Concatenate077.abf",-48.85221863,-65.94206238,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,27.8333333333333
"G","Concatenate077.abf",-41.50390625,-57.37304688,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,27.9166666666667
"G","Concatenate077.abf",-42.50777435,-65.70113373,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,28
"G","Concatenate077.abf",-65.14699554,-63.92629623,"3.2.1","Male",NA,NA,76,3,"Glutamate","Cre",1,28.0833333333333
