Letter,ID,P1,P2,Cell,Sex,X,Y,Age,Animal,Synapses,Treatment,Category,Time
AF,24611008.abf,-21.89234734,-30.43726921,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,29.91666667
AF,24611008.abf,-17.80459785,-25.73916817,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,30
AF,24611008.abf,-21.37836647,-31.14399147,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,30.08333333
AF,24611008.abf,-21.18562317,-25.45808411,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,30.16666667
AF,24611008.abf,-21.46670723,-26.95987129,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,30.25
AF,24611008.abf,-179.740509,-25.321558,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,30.33333333
AF,24611008.abf,-15.75670719,-30.40514565,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,30.41666667
AF,24611008.abf,-18.53541374,-27.69068718,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,30.5
AF,24611008.abf,-103.3742828,-25.85963249,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,30.58333333
AF,24611008.abf,-167.4933167,-81.43374634,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,30.66666667
AF,24611008.abf,-186.566803,-21.77188301,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,30.75
AF,24611008.abf,-24.38996887,-30.4934845,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,30.83333333
AF,24611008.abf,-80.67884064,-14.76087093,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,30.91666667
AF,24611008.abf,-18.7602787,-26.08449745,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,31
AF,24611008.abf,-21.38639832,-181.9088593,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,31.08333333
AF,24611008.abf,-19.57140541,-25.06456947,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,31.16666667
AF,24611008.abf,-199.8018036,-25.85160065,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,31.25
AF,24611008.abf,-104.5789185,-27.06427383,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,31.33333333
AF,24611008.abf,-166.8508453,-146.7092438,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,31.41666667
AF,24611008.abf,-228.9701691,-23.8920517,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,31.5
AF,24611008.abf,-204.6685486,-109.4537048,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,31.58333333
AF,24611008.abf,-174.1589966,-90.54083252,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,31.66666667
AF,24611008.abf,-20.19781876,-28.13238907,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,31.75
AF,24611008.abf,-185.9163055,-110.2327042,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,31.83333333
AF,24611008.abf,-151.9534454,-151.9534454,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,31.91666667
AF,24611008.abf,-161.6789093,-160.4582062,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,32
AF,24611008.abf,-148.3395233,-153.2223358,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,32.08333333
AF,24611008.abf,-162.6426239,-145.5527802,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,32.16666667
AF,24611008.abf,-22.18949127,-201.6328583,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,32.25
AF,24611008.abf,-152.7806396,-132.6390381,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,32.33333333
AF,24611008.abf,-129.8121338,-84.03577423,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,32.41666667
AF,24611008.abf,-153.5596313,-123.0420532,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,32.5
AF,24611008.abf,-184.4305725,-79.45010376,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,32.58333333
AF,24611008.abf,-70.22255707,-105.0125961,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,32.66666667
AF,24611008.abf,-187.8115997,-74.89656067,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,32.75
AF,24611008.abf,-16.92922401,-137.1684875,3.1.2,Female,203.8,425.57,41,3,Glutamate,Control,2,32.83333333
AG,24611013.abf,-45.06161499,-15.76473808,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,0
AG,24611013.abf,-59.89476395,-28.76683235,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,0.083333333
AG,24611013.abf,-51.97625351,-29.3932457,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,0.166666667
AG,24611013.abf,-37.66511536,-21.79597473,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,0.25
AG,24611013.abf,-29.73054504,-32.78230286,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,0.333333333
AG,24611013.abf,-48.65144348,-13.25105381,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,0.416666667
AG,24611013.abf,-44.13805389,-24.6068058,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,0.5
AG,24611013.abf,-48.73978424,-13.94974518,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,0.583333333
AG,24611013.abf,-45.59165573,-20.56724167,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,0.666666667
AG,24611013.abf,-50.37809753,-18.63981628,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,0.75
AG,24611013.abf,-59.00332642,-29.70645332,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,0.833333333
AG,24611013.abf,-61.00303268,-15.83701706,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,0.916666667
AG,24611013.abf,-50.20141602,-14.19067383,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,1
AG,24611013.abf,-49.46257019,-29.32096863,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,1.083333333
AG,24611013.abf,-34.82216263,-31.77040482,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,1.166666667
AG,24611013.abf,-42.00985718,-26.75106621,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,1.25
AG,24611013.abf,-40.49200821,-27.6746254,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,1.333333333
AG,24611013.abf,-34.30015182,-30.63804245,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,1.416666667
AG,24611013.abf,-46.71598816,-35.11930847,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,1.5
AG,24611013.abf,-32.0193634,-20.42268372,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,1.583333333
AG,24611013.abf,-54.65055847,-10.09489346,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,1.666666667
AG,24611013.abf,-39.0223465,-23.15320396,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,1.75
AG,24611013.abf,-51.75941849,-13.30727005,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,1.833333333
AG,24611013.abf,-47.7278862,-18.4310112,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,1.916666667
AG,24611013.abf,-31.18414688,-20.19781876,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,2
AG,24611013.abf,-40.95780182,-17.76444244,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,2.083333333
AG,24611013.abf,-32.00330353,-30.17224693,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,2.166666667
AG,24611013.abf,-10.1430788,-36.38819504,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,2.25
AG,24611013.abf,-37.07885742,-18.76831055,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,2.333333333
AG,24611013.abf,-22.75968933,-23.37004089,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,2.416666667
AG,24611013.abf,-40.57231522,-31.41704369,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,2.5
AG,24611013.abf,-42.38731003,-11.25938034,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,2.583333333
AG,24611013.abf,-30.42120743,-20.65558243,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,2.666666667
AG,24611013.abf,-41.85726929,-26.59847832,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,2.75
AG,24611013.abf,-29.76267052,-34.64548111,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,2.833333333
AG,24611013.abf,-39.03840637,-43.31086731,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,2.916666667
AG,24611013.abf,-43.15024948,-27.89146042,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,3
AG,24611013.abf,-43.11812592,-28.46968842,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,3.083333333
AG,24611013.abf,-39.22311783,-39.22311783,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,3.166666667
AG,24611013.abf,-32.45303345,-37.33584595,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,3.25
AG,24611013.abf,-56.08809662,-21.29805756,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,3.333333333
AG,24611013.abf,-30.14815521,-21.60323334,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,3.416666667
AG,24611013.abf,-44.37095261,-36.43638229,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,3.5
AG,24611013.abf,-25.86766243,-19.7641468,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,3.583333333
AG,24611013.abf,-37.65708542,-16.29478073,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,3.666666667
AG,24611013.abf,-42.748703,-11.0104208,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,3.75
AG,24611013.abf,-45.06161499,-31.02352715,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,3.833333333
AG,24611013.abf,-40.39563751,-9.878058434,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,3.916666667
AG,24611013.abf,-23.4101944,-22.18949127,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,4
AG,24611013.abf,-38.58867264,-11.12285423,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,4.083333333
AG,24611013.abf,-35.7617836,-19.89264297,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,4.166666667
AG,24611013.abf,-43.35102463,-11.00238991,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,4.25
AG,24611013.abf,-46.35459518,-19.49912643,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,4.333333333
AG,24611013.abf,-25.33762169,-28.3893795,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,4.416666667
AG,24611013.abf,-45.01342773,-19.37866211,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,4.5
AG,24611013.abf,-39.80134583,-34.30818176,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,4.583333333
AG,24611013.abf,-24.14101028,-27.1927681,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,4.666666667
AG,24611013.abf,-41.19873047,-21.66748047,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,4.75
AG,24611013.abf,-27.29717064,-25.46611595,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,4.833333333
AG,24611013.abf,-9.099057198,-50.60296249,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,4.916666667
AG,24611014.abf,-19.48306465,-28.02798653,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,5
AG,24611014.abf,-51.93610001,-27.52203751,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,5.083333333
AG,24611014.abf,-18.89680481,-16.45539856,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,5.166666667
AG,24611014.abf,-43.61604309,-22.2537384,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,5.25
AG,24611014.abf,-24.34981537,-40.82930756,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,5.333333333
AG,24611014.abf,-36.53275299,-19.44290924,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,5.416666667
AG,24611014.abf,-20.94469643,-32.54137421,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,5.5
AG,24611014.abf,-40.21895599,-9.701377869,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,5.583333333
AG,24611014.abf,-52.91587448,-17.51548386,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,5.666666667
AG,24611014.abf,-32.3646965,-17.10590553,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,5.75
AG,24611014.abf,-37.98635483,-16.62404823,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,5.833333333
AG,24611014.abf,-33.82632446,-14.90542793,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,5.916666667
AG,24611014.abf,-35.7617836,-17.45123672,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,6
AG,24611014.abf,-24.39800072,-14.63237572,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,6.083333333
AG,24611014.abf,-40.69277954,-21.16153145,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,6.166666667
AG,24611014.abf,-20.13356972,-45.15798569,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,6.25
AG,24611014.abf,-26.72697449,-18.79240417,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,6.333333333
AG,24611014.abf,-37.21538162,-30.50151634,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,6.416666667
AG,24611014.abf,-23.41822624,-33.18384933,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,6.5
AG,24611014.abf,-27.02411842,-14.81708717,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,6.583333333
AG,24611014.abf,-42.2668457,-12.9699707,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,6.666666667
AG,24611014.abf,-40.92567825,-18.953022,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,6.75
AG,24611014.abf,-51.4140892,-19.06545448,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,6.833333333
AG,24611014.abf,-38.82157135,-38.21121979,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,6.916666667
AG,24611014.abf,-38.27546692,-13.86140537,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,7
AG,24611014.abf,-35.7617836,-19.89264297,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,7.083333333
AG,24611014.abf,-54.85936356,-11.52440166,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,7.166666667
AG,24611014.abf,-23.73143196,-20.67967415,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,7.25
AG,24611014.abf,-17.57170105,-9.637129784,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,7.333333333
AG,24611014.abf,-45.84061432,-25.69901276,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,7.416666667
AG,24611014.abf,-43.57588959,-21.60323334,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,7.5
AG,24611014.abf,-30.89503288,-36.9985466,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,7.583333333
AG,24611014.abf,-38.91794205,-29.15231895,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,7.666666667
AG,24611014.abf,-47.71182251,-25.1288166,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,7.75
AG,24611014.abf,-58.90695572,-11.90988636,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,7.833333333
AG,24611014.abf,-51.68714142,-27.27307701,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,7.916666667
AG,24611014.abf,-26.11662292,-33.44084167,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,8
AG,24611014.abf,-41.6484642,-12.35158825,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,8.083333333
AG,24611014.abf,-20.81620026,-35.46463776,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,8.166666667
AG,24611014.abf,-55.23681641,-17.39501953,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,8.25
AG,24611014.abf,-40.66868973,-19.9167347,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,8.333333333
AG,24611014.abf,-30.2043705,-11.28347301,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,8.416666667
AG,24611014.abf,-21.26593399,-24.3176918,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,8.5
AG,24611014.abf,-22.14130592,-43.50361252,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,8.583333333
AG,24611014.abf,-32.05148697,-16.79269981,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,8.666666667
AG,24611014.abf,-13.72487926,-28.98366737,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,8.75
AG,24611014.abf,-20.98484993,-19.15379524,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,8.833333333
AG,24611014.abf,-23.33791542,-37.37600327,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,8.916666667
AG,24611014.abf,-25.44202232,-8.96253109,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,9
AG,24611014.abf,-39.37570572,-33.27219009,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,9.083333333
AG,24611014.abf,-20.09341621,-42.67642212,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,9.166666667
AG,24611014.abf,-16.84088516,-20.50299454,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,9.25
AG,24611014.abf,-44.29064178,-38.18712616,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,9.333333333
AG,24611014.abf,-14.04611683,-47.61545181,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,9.416666667
AG,24611014.abf,-6.328382015,-10.60084248,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,9.5
AG,24611014.abf,-7.019042969,-43.64013672,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,9.583333333
AG,24611014.abf,-36.70140457,-27.54612923,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,9.666666667
AG,24611014.abf,-46.91675949,-42.64429855,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,9.75
AG,24611014.abf,-28.63833809,-18.26236153,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,9.833333333
AG,24611014.abf,-32.70199585,-35.75375366,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,9.916666667
AG,24611014.abf,-39.99409103,-33.89057541,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,10
AG,24611014.abf,-24.47830963,-27.53006744,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,10.08333333
AG,24611014.abf,-9.685315132,-52.40992355,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,10.16666667
AG,24611014.abf,-9.22755146,-42.18653488,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,10.25
AG,24611014.abf,-9.307861328,-11.13891602,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,10.33333333
AG,24611014.abf,-10.51250267,-10.51250267,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,10.41666667
AG,24611014.abf,-9.580913544,-10.19126511,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,10.5
AG,24611014.abf,-38.0586319,-22.18949127,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,10.58333333
AG,24611014.abf,-8.183529854,-34.42864609,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,10.66666667
AG,24611014.abf,-7.725765705,-8.946469307,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,10.75
AG,24611015.abf,-22.18146133,-31.33673477,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,10.83333333
AG,24611015.abf,-7.733796597,-11.39590645,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,10.91666667
AG,24611015.abf,-23.65915489,-47.46286392,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,11
AG,24611015.abf,-9.380139351,-56.98756027,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,11.08333333
AG,24611015.abf,-36.74958801,-36.13923645,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,11.16666667
AG,24611015.abf,-6.770083904,-35.45660782,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,11.25
AG,24611015.abf,-8.448550224,-10.88995647,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,11.33333333
AG,24611015.abf,-9.034809113,-9.645160675,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,11.41666667
AG,24611015.abf,-6.842362404,-34.91853333,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,11.5
AG,24611015.abf,-5.830463409,-7.051166534,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,11.58333333
AG,24611015.abf,-7.725765705,-6.50506258,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,11.66666667
AG,24611015.abf,-8.006848335,-9.837903023,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,11.75
AG,24611015.abf,-5.011307716,-12.94587803,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,11.83333333
AG,24611015.abf,-8.520829201,-7.910477638,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,11.91666667
AG,24611015.abf,-9.219520569,-10.44022369,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,12
AG,24611015.abf,-9.886089325,-11.10679245,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,12.08333333
AG,24611015.abf,-7.364373684,-11.63683414,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,12.16666667
AG,24611015.abf,-9.396202087,-12.4479599,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,12.25
AG,24611015.abf,-9.813810349,-13.47591972,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,12.33333333
AG,24611015.abf,-7.733796597,-11.39590645,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,12.41666667
AG,24611015.abf,-11.07466888,-12.29537201,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,12.5
AG,24611015.abf,-5.236174107,-4.625822544,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,12.58333333
AG,24611015.abf,-9.17133522,-12.8334446,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,12.66666667
AG,24611015.abf,-9.323923111,-6.882516861,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,12.75
AG,24611015.abf,-7.822137356,-12.09459782,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,12.83333333
AG,24611015.abf,-8.303993225,-11.9661026,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,12.91666667
AG,24611015.abf,-7.364373684,-11.02648258,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,13
AG,24611015.abf,-22.87212181,-30.19634056,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,13.08333333
AG,24611015.abf,-10.13504791,-8.303993225,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,13.16666667
AG,24611015.abf,-10.199296,-38.27546692,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,13.25
AG,24611015.abf,-8.01488018,-9.845934868,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,13.33333333
AG,24611015.abf,-12.4479599,-11.22725677,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,13.41666667
AG,24611015.abf,-8.914344788,-40.04227448,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,13.5
AG,24611015.abf,-9.31589222,-12.97800159,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,13.58333333
AG,24611015.abf,-49.37422943,-22.51876068,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,13.66666667
AG,24611015.abf,-8.633262634,-26.33345795,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,13.75
AG,24611015.abf,-55.12438202,-23.99645424,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,13.83333333
AG,24611015.abf,-48.04109192,-20.57527161,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,13.91666667
AG,24611015.abf,-7.051166534,-54.04823685,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,14
AG,24611015.abf,-7.39649725,-31.81056023,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,14.08333333
AG,24611015.abf,-6.111546516,-52.49826431,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,14.16666667
AG,24611015.abf,-6.850393295,-57.50957108,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,14.25
AG,24611015.abf,-11.56455612,-39.03037643,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,14.33333333
AG,24611015.abf,-8.673417091,-31.86677551,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,14.41666667
AG,24611015.abf,-9.131180763,-10.35188389,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,14.5
AG,24611015.abf,-9.283768654,-41.63240051,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,14.58333333
AG,24611015.abf,-8.231715202,-22.88015175,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,14.66666667
AG,24611015.abf,-1.244795918,-4.906905174,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,14.75
AG,24611015.abf,-9.251645088,-10.47234821,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,14.83333333
AG,24611015.abf,-9.251645088,-14.74480915,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,14.91666667
AG,24611015.abf,-7.356342316,-21.39442825,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,15
AG,24611015.abf,-6.360505581,-8.191560745,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,15.08333333
AG,24611015.abf,-5.766216278,-9.428325653,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,15.16666667
AG,24611015.abf,-10.1430788,-10.75343037,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,15.25
AG,24611015.abf,-8.528860092,-7.91850853,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,15.33333333
AG,24611015.abf,-6.456877232,-13.17074394,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,15.41666667
AG,24611015.abf,-8.159436226,-10.60084248,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,15.5
AG,24611015.abf,-7.32421875,-9.155273438,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,15.58333333
AG,24611015.abf,-6.360505581,-15.5157795,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,15.66666667
AG,24611015.abf,-12.88966084,-9.22755146,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,15.75
AG,24611016.abf,-5.091617107,-5.70196867,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,15.83333333
AG,24611016.abf,-7.171630859,-9.613037109,3.2.1,Female,225.92,388.81,41,3,Glutamate,Control,2,15.91666667
